data_source,family_id,individual_id,latitude1,longitude1,city1,country1,latitude2,longitude2,city2,country2
Kopelman_2020_147_AJ,0,pop_11926_1120,44.4334,26.0999,Bucharest,Romania,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11926_1128,44.4334,26.0999,Bucharest,Romania,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11926_1142,44.4334,26.0999,Bucharest,Romania,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11926_1149,44.4334,26.0999,Bucharest,Romania,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11926_1235,44.4334,26.0999,Bucharest,Romania,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11926_1286,44.4334,26.0999,Bucharest,Romania,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11926_1361,44.4334,26.0999,Bucharest,Romania,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11926_1369,44.4334,26.0999,Bucharest,Romania,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11926_1370,44.4334,26.0999,Bucharest,Romania,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11926_1371,44.4334,26.0999,Bucharest,Romania,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11926_1541,44.4334,26.0999,Bucharest,Romania,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11926_1585,44.4334,26.0999,Bucharest,Romania,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11926_1606,44.4334,26.0999,Bucharest,Romania,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11926_1740,44.4334,26.0999,Bucharest,Romania,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11926_1967,44.4334,26.0999,Bucharest,Romania,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11927_1254,55.7522,37.6155,Moscow,Russia,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11927_1540,55.7522,37.6155,Moscow,Russia,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11927_1549,55.7522,37.6155,Moscow,Russia,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11927_1563,55.7522,37.6155,Moscow,Russia,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11927_1564,55.7522,37.6155,Moscow,Russia,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11927_1565,55.7522,37.6155,Moscow,Russia,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11927_1583,55.7522,37.6155,Moscow,Russia,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11927_1588,55.7522,37.6155,Moscow,Russia,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11927_1685,55.7522,37.6155,Moscow,Russia,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11927_1689,55.7522,37.6155,Moscow,Russia,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11927_1690,55.7522,37.6155,Moscow,Russia,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11927_1728,55.7522,37.6155,Moscow,Russia,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11927_1742,55.7522,37.6155,Moscow,Russia,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11927_1769,55.7522,37.6155,Moscow,Russia,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11927_1801,55.7522,37.6155,Moscow,Russia,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11927_1819,55.7522,37.6155,Moscow,Russia,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11927_1871,55.7522,37.6155,Moscow,Russia,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11927_1962,55.7522,37.6155,Moscow,Russia,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11927_1979,55.7522,37.6155,Moscow,Russia,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11927_4211,55.7522,37.6155,Moscow,Russia,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11927_4252,55.7522,37.6155,Moscow,Russia,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11927_4483,55.7522,37.6155,Moscow,Russia,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11927_4520,55.7522,37.6155,Moscow,Russia,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11927_4730,55.7522,37.6155,Moscow,Russia,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11927_4741,55.7522,37.6155,Moscow,Russia,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11927_4786,55.7522,37.6155,Moscow,Russia,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11929_179,40.4,-3.6834,Madrid,Spain,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11929_206,40.4,-3.6834,Madrid,Spain,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11931_161,15.3547,44.2066,Sanaa,Yemen,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11931_181,15.3547,44.2066,Sanaa,Yemen,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11931_205,15.3547,44.2066,Sanaa,Yemen,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11931_220,15.3547,44.2066,Sanaa,Yemen,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11931_221,15.3547,44.2066,Sanaa,Yemen,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11931_226,15.3547,44.2066,Sanaa,Yemen,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11931_228,15.3547,44.2066,Sanaa,Yemen,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11931_1156,15.3547,44.2066,Sanaa,Yemen,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11931_1327,15.3547,44.2066,Sanaa,Yemen,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11931_1328,15.3547,44.2066,Sanaa,Yemen,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11931_1334,15.3547,44.2066,Sanaa,Yemen,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11931_1336,15.3547,44.2066,Sanaa,Yemen,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11931_1375,15.3547,44.2066,Sanaa,Yemen,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11931_1416,15.3547,44.2066,Sanaa,Yemen,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11931_1420,15.3547,44.2066,Sanaa,Yemen,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11931_1433,15.3547,44.2066,Sanaa,Yemen,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11931_1435,15.3547,44.2066,Sanaa,Yemen,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11931_1446,15.3547,44.2066,Sanaa,Yemen,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11931_1463,15.3547,44.2066,Sanaa,Yemen,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11931_1519,15.3547,44.2066,Sanaa,Yemen,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11931_1597,15.3547,44.2066,Sanaa,Yemen,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11931_1609,15.3547,44.2066,Sanaa,Yemen,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11931_1660,15.3547,44.2066,Sanaa,Yemen,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11931_1768,15.3547,44.2066,Sanaa,Yemen,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11931_1770,15.3547,44.2066,Sanaa,Yemen,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11931_1953,15.3547,44.2066,Sanaa,Yemen,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11933_28021,41.3117,69.2949,Tashkent,Uzbekistan,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11933_28023,41.3117,69.2949,Tashkent,Uzbekistan,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11933_28024,41.3117,69.2949,Tashkent,Uzbekistan,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11933_28027,41.3117,69.2949,Tashkent,Uzbekistan,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11933_28029,41.3117,69.2949,Tashkent,Uzbekistan,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11933_28030,41.3117,69.2949,Tashkent,Uzbekistan,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11933_28031,41.3117,69.2949,Tashkent,Uzbekistan,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11933_28036,41.3117,69.2949,Tashkent,Uzbekistan,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11933_28037,41.3117,69.2949,Tashkent,Uzbekistan,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11934_156,47.5,19.0833,Budapest,Hungary,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11934_1105,47.5,19.0833,Budapest,Hungary,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11934_1388,47.5,19.0833,Budapest,Hungary,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11934_1562,47.5,19.0833,Budapest,Hungary,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11934_1667,47.5,19.0833,Budapest,Hungary,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11934_1820,47.5,19.0833,Budapest,Hungary,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11934_4782,47.5,19.0833,Budapest,Hungary,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11934_5483,47.5,19.0833,Budapest,Hungary,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11934_5666,47.5,19.0833,Budapest,Hungary,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11934_5712,47.5,19.0833,Budapest,Hungary,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11934_5794,47.5,19.0833,Budapest,Hungary,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11934_5795,47.5,19.0833,Budapest,Hungary,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11934_6125,47.5,19.0833,Budapest,Hungary,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11934_6191,47.5,19.0833,Budapest,Hungary,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11934_6254,47.5,19.0833,Budapest,Hungary,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11934_6261,47.5,19.0833,Budapest,Hungary,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11934_6298,47.5,19.0833,Budapest,Hungary,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11934_6388,47.5,19.0833,Budapest,Hungary,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11934_6392,47.5,19.0833,Budapest,Hungary,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11934_6399,47.5,19.0833,Budapest,Hungary,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_11934_6454,47.5,19.0833,Budapest,Hungary,NA,NA,NA,NA
Behar_2013_83_otherJ,AlgeriaJew1561,AlgeriaJew1561,36.7631,3.0506,Algiers,Algeria,NA,NA,NA,NA
Behar_2013_83_otherJ,AlgeriaJew1855,AlgeriaJew1855,36.7631,3.0506,Algiers,Algeria,NA,NA,NA,NA
Behar_2013_83_otherJ,AlgeriaJew4787,AlgeriaJew4787,36.7631,3.0506,Algiers,Algeria,NA,NA,NA,NA
Behar_2013_83_otherJ,AlgeriaJew5183,AlgeriaJew5183,36.7631,3.0506,Algiers,Algeria,NA,NA,NA,NA
Behar_2013_83_otherJ,AlgeriaJew5216,AlgeriaJew5216,36.7631,3.0506,Algiers,Algeria,NA,NA,NA,NA
Behar_2010_20_AJ,ashkenazy1e,ashkenazy1e,53.9,27.5666,Minsk,Belarus,NA,NA,NA,NA
Behar_2010_20_AJ,ashkenazy1w,ashkenazy1w,48.2,16.3666,Vienna,Austria,NA,NA,NA,NA
Behar_2010_20_AJ,ashkenazy2e,ashkenazy2e,53.9,27.5666,Minsk,Belarus,NA,NA,NA,NA
Behar_2010_20_AJ,ashkenazy2w,ashkenazy2w,48.2,16.3666,Vienna,Austria,NA,NA,NA,NA
Behar_2010_20_AJ,ashkenazy3e,ashkenazy3e,56.95,24.1,Riga,Latvia,NA,NA,NA,NA
Behar_2010_20_AJ,ashkenazy3w,ashkenazy3w,48.2,16.3666,Vienna,Austria,NA,NA,NA,NA
Behar_2010_20_AJ,ashkenazy4e,ashkenazy4e,54.6834,25.3166,Vilnius,Lithuania,NA,NA,NA,NA
Behar_2010_101_otherJ,ashkenazy4w,ashkenazy4w,48.8667,2.3333,Paris,France,NA,NA,NA,NA
Behar_2010_20_AJ,ashkenazy5e,ashkenazy5e,56.95,24.1,Riga,Latvia,NA,NA,NA,NA
Behar_2010_20_AJ,ashkenazy6w,ashkenazy6w,52.5218,13.4015,Berlin,Germany,NA,NA,NA,NA
Behar_2010_20_AJ,ashkenazy7e,ashkenazy7e,52.25,21,Warsaw,Poland,NA,NA,NA,NA
Behar_2010_20_AJ,ashkenazy7w,ashkenazy7w,52.5218,13.4015,Berlin,Germany,NA,NA,NA,NA
Behar_2010_20_AJ,ashkenazy8e,ashkenazy8e,52.25,21,Warsaw,Poland,NA,NA,NA,NA
Behar_2010_20_AJ,ashkenazy8w,ashkenazy8w,52.35,4.9166,Amsterdam,Netherlands,NA,NA,NA,NA
Behar_2010_20_AJ,ashkenazy9e,ashkenazy9e,52.25,21,Warsaw,Poland,NA,NA,NA,NA
Behar_2010_20_AJ,ashkenazy9w,ashkenazy9w,52.35,4.9166,Amsterdam,Netherlands,NA,NA,NA,NA
Behar_2010_20_AJ,ashkenazy10e,ashkenazy10e,55.7522,37.6155,Moscow,Russia,NA,NA,NA,NA
Behar_2010_20_AJ,ashkenazy10w,ashkenazy10w,52.35,4.9166,Amsterdam,Netherlands,NA,NA,NA,NA
Behar_2010_101_otherJ,AzerbJew204,AzerbJew204,40.3953,49.8622,Baku,Azerbaijan,NA,NA,NA,NA
Behar_2010_101_otherJ,AzerbJew210,AzerbJew210,40.3953,49.8622,Baku,Azerbaijan,NA,NA,NA,NA
Behar_2010_101_otherJ,AzerbJew213,AzerbJew213,40.3953,49.8622,Baku,Azerbaijan,NA,NA,NA,NA
Behar_2010_101_otherJ,AzerbJew218,AzerbJew218,40.3953,49.8622,Baku,Azerbaijan,NA,NA,NA,NA
Behar_2010_101_otherJ,eth_jew1,eth_jew1,9.0333,38.7,Addis Ababa,Ethiopia,NA,NA,NA,NA
Behar_2010_101_otherJ,eth_jew2,eth_jew2,9.0333,38.7,Addis Ababa,Ethiopia,NA,NA,NA,NA
Behar_2010_101_otherJ,eth_jew3,eth_jew3,9.0333,38.7,Addis Ababa,Ethiopia,NA,NA,NA,NA
Behar_2010_101_otherJ,eth_jew4,eth_jew4,9.0333,38.7,Addis Ababa,Ethiopia,NA,NA,NA,NA
Behar_2010_101_otherJ,eth_jew5,eth_jew5,9.0333,38.7,Addis Ababa,Ethiopia,NA,NA,NA,NA
Behar_2010_101_otherJ,eth_jew6,eth_jew6,9.0333,38.7,Addis Ababa,Ethiopia,NA,NA,NA,NA
Behar_2010_101_otherJ,eth_jew7,eth_jew7,9.0333,38.7,Addis Ababa,Ethiopia,NA,NA,NA,NA
Behar_2010_101_otherJ,eth_jew8,eth_jew8,9.0333,38.7,Addis Ababa,Ethiopia,NA,NA,NA,NA
Behar_2010_101_otherJ,eth_jew10,eth_jew10,9.0333,38.7,Addis Ababa,Ethiopia,NA,NA,NA,NA
Behar_2010_101_otherJ,eth_jew11,eth_jew11,9.0333,38.7,Addis Ababa,Ethiopia,NA,NA,NA,NA
Behar_2010_101_otherJ,eth_jew12,eth_jew12,9.0333,38.7,Addis Ababa,Ethiopia,NA,NA,NA,NA
Behar_2010_101_otherJ,eth_jew13,eth_jew13,9.0333,38.7,Addis Ababa,Ethiopia,NA,NA,NA,NA
Behar_2010_101_otherJ,eth_jew14,eth_jew14,9.0333,38.7,Addis Ababa,Ethiopia,NA,NA,NA,NA
Behar_2013_83_otherJ,FranceJewF38,FranceJewF38,48.8667,2.3333,Paris,France,NA,NA,NA,NA
Behar_2013_83_otherJ,FranceJewF39,FranceJewF39,48.8667,2.3333,Paris,France,NA,NA,NA,NA
Behar_2013_83_otherJ,FranceJewF48,FranceJewF48,48.8667,2.3333,Paris,France,NA,NA,NA,NA
Behar_2013_83_otherJ,FranceJewF50,FranceJewF50,48.8667,2.3333,Paris,France,NA,NA,NA,NA
Behar_2013_83_otherJ,FranceJewF58,FranceJewF58,48.8667,2.3333,Paris,France,NA,NA,NA,NA
Behar_2013_83_otherJ,FranceJewF59,FranceJewF59,48.8667,2.3333,Paris,France,NA,NA,NA,NA
Behar_2010_101_otherJ,GeorgJew105,GeorgJew105,41.725,44.7908,Tbilisi,Georgia(country),NA,NA,NA,NA
Behar_2010_101_otherJ,GeorgJew111,GeorgJew111,41.725,44.7908,Tbilisi,Georgia(country),NA,NA,NA,NA
Behar_2010_101_otherJ,GeorgJew125,GeorgJew125,41.725,44.7908,Tbilisi,Georgia(country),NA,NA,NA,NA
Behar_2010_101_otherJ,GeorgJew141,GeorgJew141,41.725,44.7908,Tbilisi,Georgia(country),NA,NA,NA,NA
Behar_2010_101_otherJ,GeorgJewtat2,GeorgJewtat2,41.725,44.7908,Tbilisi,Georgia(country),NA,NA,NA,NA
Behar_2010_101_otherJ,GeorgJewtat14,GeorgJewtat14,41.725,44.7908,Tbilisi,Georgia(country),NA,NA,NA,NA
Behar_2010_101_otherJ,GeorgJewtat16,GeorgJewtat16,41.725,44.7908,Tbilisi,Georgia(country),NA,NA,NA,NA
Behar_2010_101_otherJ,GeorgJewtat17,GeorgJewtat17,41.725,44.7908,Tbilisi,Georgia(country),NA,NA,NA,NA
Behar_2013_83_otherJ,GRC12118082,GRC12118082,33.3386,44.3939,Baghdad,Iraq,NA,NA,NA,NA
Behar_2013_1_AJ,GRC12118085,GRC12118085,52.25,21,Warsaw,Poland,NA,NA,NA,NA
Behar_2013_83_otherJ,GRC12118086,GRC12118086,15.3547,44.2066,Sanaa,Yemen,NA,NA,NA,NA
Behar_2013_83_otherJ,GRC12118087,GRC12118087,15.3547,44.2066,Sanaa,Yemen,NA,NA,NA,NA
Behar_2013_83_otherJ,GRC12118089,GRC12118089,41.3117,69.2949,Tashkent,Uzbekistan,NA,NA,NA,NA
Behar_2013_83_otherJ,GRC12118091,GRC12118091,8.5,76.95,Thiruvananthapuram,India,NA,NA,NA,NA
Behar_2013_83_otherJ,GRC12118092,GRC12118092,9.0333,38.7,Addis Ababa,Ethiopia,NA,NA,NA,NA
Behar_2013_83_otherJ,GRC12118094,GRC12118094,19.017,72.857,Mumbai,India,NA,NA,NA,NA
Behar_2013_83_otherJ,GRC12118095,GRC12118095,15.3547,44.2066,Sanaa,Yemen,NA,NA,NA,NA
Behar_2013_83_otherJ,GRC12118096,GRC12118096,8.5,76.95,Thiruvananthapuram,India,NA,NA,NA,NA
Behar_2013_83_otherJ,GRC12118097,GRC12118097,39.9272,32.8644,Ankara,Turkey,NA,NA,NA,NA
Behar_2013_83_otherJ,GRC12118098,GRC12118098,34.0253,-6.8361,Rabat,Morocco,NA,NA,NA,NA
Behar_2013_83_otherJ,GRC12118100,GRC12118100,36.345,43.145,Mosul,Iraq,NA,NA,NA,NA
Behar_2013_83_otherJ,GRC12118101,GRC12118101,35.6719,51.4243,Tehran,Iran,NA,NA,NA,NA
Behar_2013_83_otherJ,GRC12118102,GRC12118102,33.3386,44.3939,Baghdad,Iraq,NA,NA,NA,NA
Behar_2013_83_otherJ,GRC12118103,GRC12118103,34.0253,-6.8361,Rabat,Morocco,NA,NA,NA,NA
Behar_2013_83_otherJ,GRC12118104,GRC12118104,34.0253,-6.8361,Rabat,Morocco,NA,NA,NA,NA
Behar_2013_83_otherJ,GRC12118106,GRC12118106,19.017,72.857,Mumbai,India,NA,NA,NA,NA
Behar_2013_83_otherJ,GRC12118107,GRC12118107,41.725,44.7908,Tbilisi,Georgia(country),NA,NA,NA,NA
Behar_2013_83_otherJ,GRC12118108,GRC12118108,41.725,44.7908,Tbilisi,Georgia(country),NA,NA,NA,NA
Behar_2013_83_otherJ,GRC12118109,GRC12118109,41.3117,69.2949,Tashkent,Uzbekistan,NA,NA,NA,NA
Behar_2013_83_otherJ,GRC12118111,GRC12118111,8.5,76.95,Thiruvananthapuram,India,NA,NA,NA,NA
Behar_2013_83_otherJ,GRC12118113,GRC12118113,9.0333,38.7,Addis Ababa,Ethiopia,NA,NA,NA,NA
Behar_2013_83_otherJ,GRC12118114,GRC12118114,40.3953,49.8622,Baku,Azerbaijan,NA,NA,NA,NA
Behar_2013_83_otherJ,GRC12118115,GRC12118115,41.3117,69.2949,Tashkent,Uzbekistan,NA,NA,NA,NA
Behar_2013_83_otherJ,GRC12118116,GRC12118116,40.3953,49.8622,Baku,Azerbaijan,NA,NA,NA,NA
Behar_2013_83_otherJ,GRC12118117,GRC12118117,48.8667,2.3333,Paris,France,NA,NA,NA,NA
Behar_2013_83_otherJ,GRC12118119,GRC12118119,9.0333,38.7,Addis Ababa,Ethiopia,NA,NA,NA,NA
Behar_2013_83_otherJ,GRC12118121,GRC12118121,35.6719,51.4243,Tehran,Iran,NA,NA,NA,NA
Behar_2013_83_otherJ,GRC12118122,GRC12118122,39.9272,32.8644,Ankara,Turkey,NA,NA,NA,NA
Behar_2013_83_otherJ,GRC12118123,GRC12118123,40.3953,49.8622,Baku,Azerbaijan,NA,NA,NA,NA
Behar_2013_83_otherJ,GRC12118125,GRC12118125,41.725,44.7908,Tbilisi,Georgia(country),NA,NA,NA,NA
Behar_2013_83_otherJ,GRC12118128,GRC12118128,39.9272,32.8644,Ankara,Turkey,NA,NA,NA,NA
Behar_2013_83_otherJ,GRC12118129,GRC12118129,33.3386,44.3939,Baghdad,Iraq,NA,NA,NA,NA
Behar_2010_101_otherJ,Indian_Jew_1,Indian_Jew_1,8.5,76.95,Thiruvananthapuram,India,NA,NA,NA,NA
Behar_2010_101_otherJ,Indian_Jew_2,Indian_Jew_2,8.5,76.95,Thiruvananthapuram,India,NA,NA,NA,NA
Behar_2010_101_otherJ,Indian_Jew_3,Indian_Jew_3,8.5,76.95,Thiruvananthapuram,India,NA,NA,NA,NA
Behar_2010_101_otherJ,Indian_Jew_4,Indian_Jew_4,8.5,76.95,Thiruvananthapuram,India,NA,NA,NA,NA
Behar_2010_101_otherJ,Indian_Jew_5,Indian_Jew_5,19.017,72.857,Mumbai,India,NA,NA,NA,NA
Behar_2010_101_otherJ,Indian_Jew_6,Indian_Jew_6,19.017,72.857,Mumbai,India,NA,NA,NA,NA
Behar_2010_101_otherJ,Indian_Jew_7,Indian_Jew_7,19.017,72.857,Mumbai,India,NA,NA,NA,NA
Behar_2010_101_otherJ,Indian_Jew_8,Indian_Jew_8,19.017,72.857,Mumbai,India,NA,NA,NA,NA
Behar_2013_83_otherJ,IranJew1409,IranJew1409,35.6719,51.4243,Tehran,Iran,NA,NA,NA,NA
Behar_2013_83_otherJ,IranJew1419,IranJew1419,35.6719,51.4243,Tehran,Iran,NA,NA,NA,NA
Behar_2013_83_otherJ,IranJew1425,IranJew1425,35.6719,51.4243,Tehran,Iran,NA,NA,NA,NA
Behar_2013_83_otherJ,IranJew1557,IranJew1557,35.6719,51.4243,Tehran,Iran,NA,NA,NA,NA
Behar_2013_83_otherJ,IranJew4485,IranJew4485,35.6719,51.4243,Tehran,Iran,NA,NA,NA,NA
Behar_2013_83_otherJ,IranJew4685,IranJew4685,35.6719,51.4243,Tehran,Iran,NA,NA,NA,NA
Behar_2010_101_otherJ,iran_jew1,iran_jew1,35.6719,51.4243,Tehran,Iran,NA,NA,NA,NA
Behar_2010_101_otherJ,iran_jew2,iran_jew2,35.6719,51.4243,Tehran,Iran,NA,NA,NA,NA
Behar_2010_101_otherJ,iran_jew3,iran_jew3,35.6719,51.4243,Tehran,Iran,NA,NA,NA,NA
Behar_2010_101_otherJ,iran_jew4,iran_jew4,35.6719,51.4243,Tehran,Iran,NA,NA,NA,NA
Behar_2010_101_otherJ,iraq_jew1,iraq_jew1,33.3386,44.3939,Baghdad,Iraq,NA,NA,NA,NA
Behar_2010_101_otherJ,iraq_jew2,iraq_jew2,33.3386,44.3939,Baghdad,Iraq,NA,NA,NA,NA
Behar_2010_101_otherJ,iraq_jew3,iraq_jew3,33.3386,44.3939,Baghdad,Iraq,NA,NA,NA,NA
Behar_2010_101_otherJ,iraq_jew4,iraq_jew4,33.3386,44.3939,Baghdad,Iraq,NA,NA,NA,NA
Behar_2010_101_otherJ,iraq_jew5,iraq_jew5,33.3386,44.3939,Baghdad,Iraq,NA,NA,NA,NA
Behar_2010_101_otherJ,iraq_jew6,iraq_jew6,33.3386,44.3939,Baghdad,Iraq,NA,NA,NA,NA
Behar_2010_101_otherJ,iraq_jew7,iraq_jew7,33.3386,44.3939,Baghdad,Iraq,NA,NA,NA,NA
Behar_2010_101_otherJ,iraq_jew8,iraq_jew8,33.3386,44.3939,Baghdad,Iraq,NA,NA,NA,NA
Behar_2010_101_otherJ,iraq_jew9,iraq_jew9,33.3386,44.3939,Baghdad,Iraq,NA,NA,NA,NA
Behar_2010_101_otherJ,iraq_jew10,iraq_jew10,33.3386,44.3939,Baghdad,Iraq,NA,NA,NA,NA
Behar_2010_101_otherJ,iraq_jew11,iraq_jew11,33.3386,44.3939,Baghdad,Iraq,NA,NA,NA,NA
Behar_2013_83_otherJ,ItalyJew1,ItalyJew1,41.896,12.4833,Rome,Italy,NA,NA,NA,NA
Behar_2013_83_otherJ,ItalyJew2,ItalyJew2,41.896,12.4833,Rome,Italy,NA,NA,NA,NA
Behar_2013_83_otherJ,ItalyJew3,ItalyJew3,41.896,12.4833,Rome,Italy,NA,NA,NA,NA
Behar_2013_83_otherJ,ItalyJew4,ItalyJew4,41.896,12.4833,Rome,Italy,NA,NA,NA,NA
Behar_2013_83_otherJ,ItalyJew5,ItalyJew5,41.896,12.4833,Rome,Italy,NA,NA,NA,NA
Behar_2013_83_otherJ,ItalyJew6,ItalyJew6,41.896,12.4833,Rome,Italy,NA,NA,NA,NA
Behar_2013_83_otherJ,ItalyJew7,ItalyJew7,41.896,12.4833,Rome,Italy,NA,NA,NA,NA
Behar_2013_83_otherJ,ItalyJew8,ItalyJew8,41.896,12.4833,Rome,Italy,NA,NA,NA,NA
Behar_2013_83_otherJ,ItalyJew9,ItalyJew9,41.896,12.4833,Rome,Italy,NA,NA,NA,NA
Behar_2013_83_otherJ,ItalyJew10,ItalyJew10,41.896,12.4833,Rome,Italy,NA,NA,NA,NA
Behar_2013_83_otherJ,KurdJew856,KurdJew856,36.345,43.145,Mosul,Iraq,NA,NA,NA,NA
Behar_2013_83_otherJ,KurdJew1551,KurdJew1551,36.345,43.145,Mosul,Iraq,NA,NA,NA,NA
Behar_2013_83_otherJ,KurdJew1580,KurdJew1580,36.345,43.145,Mosul,Iraq,NA,NA,NA,NA
Behar_2013_83_otherJ,KurdJew1592,KurdJew1592,36.345,43.145,Mosul,Iraq,NA,NA,NA,NA
Behar_2013_83_otherJ,KurdJew1824,KurdJew1824,36.345,43.145,Mosul,Iraq,NA,NA,NA,NA
